Region;Sub Region;Country;Status;Group;Year;Value;Rate
Africa;Eastern Africa;Mauritius;Persons convicted;Juveniles Females;2003;23;12.88746442
Africa;Eastern Africa;Mauritius;Persons convicted;Juveniles Females;2004;43;24.10097749
Africa;Eastern Africa;Mauritius;Persons convicted;Juveniles Females;2005;20;11.25188469
Africa;Eastern Africa;Mauritius;Persons convicted;Juveniles Females;2006;27;15.24200924
Africa;Eastern Africa;Mauritius;Persons convicted;Juveniles Females;2007;9;5.135256963
Africa;Eastern Africa;Mauritius;Persons convicted;Juveniles Females;2008;12;6.961566352
Africa;Eastern Africa;Mauritius;Persons convicted;Juveniles Females;2009;15;8.866243845
Africa;Eastern Africa;Mauritius;Persons convicted;Juveniles Females;2010;28;16.86818119
Africa;Eastern Africa;Mauritius;Persons convicted;Juveniles Females;2011;24;14.8134432
Africa;Eastern Africa;Mauritius;Persons convicted;Juveniles Females;2012;23;14.51626137
Africa;Eastern Africa;Mauritius;Persons convicted;Juveniles Females;2013;30;19.31819645
Africa;Eastern Africa;Mauritius;Persons convicted;Juveniles Females;2014;52;34.15524874
Africa;Eastern Africa;Mauritius;Persons convicted;Juveniles Females;2015;29;19.43361076
Africa;Eastern Africa;Mauritius;Persons convicted;Juveniles Females;2016;30;20.99179221
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Total;2004;34372;169.2142922
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Total;2005;31654;151.2875501
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Total;2006;25081;116.398854
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Total;2007;23947;107.9258262
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Total;2008;23637;103.4588802
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Total;2009;22196;94.35444889
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Adults;2004;31984;323.973021
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Adults;2005;29747;293.0807639
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Adults;2006;23725;228.1274787
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Adults;2007;22726;213.1146234
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Adults;2008;22512;205.7036716
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Adults;2009;21106;187.7516636
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Adults Males;2004;29477;633.5330412
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Adults Males;2005;27186;568.2132884
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Adults Males;2006;21860;446.3028829
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Adults Males;2007;20933;416.4199936
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Adults Males;2008;20858;403.685698
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Adults Males;2009;19715;371.1374596
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Adults Females;2004;2507;46.96278887
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Adults Females;2005;2561;46.87443089
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Adults Females;2006;1865;33.49344938
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Adults Females;2007;1793;31.52020378
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Adults Females;2008;1654;28.4237957
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Adults Females;2009;1391;23.36149589
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Juveniles;2004;2388;22.42099416
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Juveniles;2005;1911;17.40926457
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Juveniles;2006;1356;11.95980975
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Juveniles;2007;1298;11.09791369
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Juveniles;2008;1125;9.335348884
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Juveniles;2009;1090;8.785809225
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Juveniles Males;2004;2178;40.8398534
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Juveniles Males;2005;1716;31.21549991
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Juveniles Males;2006;1261;22.20564576
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Juveniles Males;2007;1146;19.56088376
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Juveniles Males;2008;1054;17.4578779
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Juveniles Males;2009;1007;16.19843745
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Juveniles Females;2004;210;3.949086125
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Juveniles Females;2005;195;3.558624692
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Juveniles Females;2006;95;1.678672711
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Juveniles Females;2007;76;1.3019834
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Juveniles Females;2008;71;1.180665227
Africa;Eastern Africa;Mozambique;Persons brought into Formal Contact;Juveniles Females;2009;83;1.340937147
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Total;2003;51924;195.0210368
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Total;2004;53798;195.1434604
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Total;2005;54585;191.2314838
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Total;2006;58738;198.7705047
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Total;2007;70243;229.6236735
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Total;2008;52197;164.8470548
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Total;2009;48377;147.617341
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Total;2010;33728;99.44823156
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Total;2011;49844;142.0314012
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Total;2012;53254;146.6777735
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Total;2013;59821;159.2944466
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Total;2014;62690;161.433457
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Total;2016;75234;181.0536284
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults;2005;52104;424.7705539
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults;2006;56312;443.9180927
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults;2007;53422;406.7714944
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults;2008;49776;365.7650229
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults;2009;46132;326.9814176
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults;2010;31868;217.8104838
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults;2011;48070;317.0122476
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults;2012;51254;326.0095154
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults;2013;57581;353.1288308
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults;2014;57352;338.9931692
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults;2016;72767;387.1178138
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Males;2005;47663;761.1672626
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Males;2006;51563;795.5251997
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Males;2007;49634;739.0589231
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Males;2008;45785;657.4360926
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Males;2009;42155;583.3992434
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Males;2010;29200;389.30821
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Males;2011;44537;572.2691357
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Males;2012;46844;579.8830207
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Males;2013;52699;628.3475493
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Males;2014;52441;602.1422951
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Males;2016;67359;717.9269424
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Females;2003;3955;66.82382233
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Females;2004;3932;64.28952391
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Females;2005;3441;54.4040308
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Females;2006;4749;72.63968072
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Females;2007;3788;55.99322642
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Females;2008;3991;56.95822255
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Females;2009;3977;54.76144348
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Females;2010;2668;35.4239717
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Females;2011;3533;45.22080823
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Females;2012;4410;54.38792129
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Females;2013;4882;57.99662641
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Females;2014;4911;56.18641488
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Adults Females;2016;5408;57.44213406
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles;2005;2373;15.04181091
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles;2006;2377;14.56878778
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles;2007;2200;13.04957546
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles;2008;2421;13.90924462
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles;2009;2245;12.50092017
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles;2010;1860;10.04409194
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles;2011;1774;9.289470694
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles;2012;2000;10.16312166
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles;2013;2240;11.05220985
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles;2014;5338;25.58395938
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles;2016;2467;10.8816856
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Males;2005;2132;26.87839242
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Males;2006;2187;26.65382603
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Males;2007;2038;24.03152257
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Males;2008;1993;22.75642021
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Males;2009;1801;19.92639515
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Males;2010;1229;13.1847402
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Males;2011;1453;15.11140527
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Males;2012;1562;15.76109649
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Males;2013;1889;18.50420219
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Males;2014;2307;21.94937885
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Males;2016;1997;17.50468866
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Females;2004;159;2.095387301
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Females;2005;241;3.072410468
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Females;2006;190;2.342642832
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Females;2007;162;1.933576168
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Females;2008;428;4.949277423
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Females;2009;444;4.977343558
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Females;2010;631;6.860957531
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Females;2011;321;3.385488131
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Females;2012;438;4.483786199
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Females;2013;351;3.489425648
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Females;2014;3031;29.27343357
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Juveniles Females;2016;470;4.173050176
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;National Citizens;2005;53392;187.0519627
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;National Citizens;2006;57362;194.1140946
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;National Citizens;2007;54480;178.0945821
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;National Citizens;2008;50895;160.7351161
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;National Citizens;2009;47112;143.7573262
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;National Citizens;2010;32445;95.66525952
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;National Citizens;2014;62027;159.7261611
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;National Citizens;2016;75234;181.0536284
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Foreign Citizens;2005;1193;4.179521117
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Foreign Citizens;2006;1376;4.656410066
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Foreign Citizens;2007;1228;4.014319877
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Foreign Citizens;2008;1302;4.11193872
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Foreign Citizens;2009;1265;3.860014808
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Foreign Citizens;2010;1283;3.782972044
Africa;Eastern Africa;Uganda;Persons brought into Formal Contact;Foreign Citizens;2014;663;1.707295932
Africa;Eastern Africa;Uganda;Persons prosecuted;Total;2003;51924;195.0210368
Africa;Eastern Africa;Uganda;Persons prosecuted;Total;2004;53798;195.1434604
Africa;Eastern Africa;Uganda;Persons prosecuted;Total;2008;82857;261.6765795
Africa;Eastern Africa;Uganda;Persons prosecuted;Total;2009;95887;292.5891225
Africa;Eastern Africa;Uganda;Persons prosecuted;Total;2010;141049;415.8880934
Africa;Eastern Africa;Uganda;Persons prosecuted;Total;2014;62690;161.433457
Africa;Eastern Africa;Uganda;Persons brought before the Criminal Court;With legal representation at no cost for the beneficiary;2016;485;1.167171888
Africa;Eastern Africa;Uganda;Persons convicted;Total;2003;19455;73.07091654
Africa;Eastern Africa;Uganda;Persons convicted;Total;2004;18888;68.51313582
Africa;Eastern Africa;Uganda;Persons convicted;Adults Females;2003;1602;27.06744965
