Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
South Asia;SAS;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;322.6718815;325.1146983;321.0489398;325.8831417;340.7498102;333.7769839;331.6461621;338.0592214;340.174269;345.6599715;352.3577307;346.8821694;336.1511615;327.2766257;317.0857022;322.3730906;320.1253507;329.3853343;344.8400267;331.9718991;351.1895102;357.8315595;351.599923;367.6991577;372.3210143;378.2238309;380.4643314;384.5392292;400.0724959;406.989825;415.5998913;413.0244197;421.1533986;428.8561976;439.2442066;455.9991737;476.7850335;482.0607128;498.397351;518.8949389;525.0763155;540.6295122;545.4079432;563.2849383;585.4686022;620.4236429;639.3082602;671.9908751;690.6905673;707.672198;740.1132516;781.2851452;811.9531874;853.9663887;893.8814291;946.0447109;1005.970584;1066.804029;1137.509636;
Saudi Arabia;SAU;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4064.806114;4020.867354;3998.242516;4057.346944;4205.620879;4495.786886;4850.860018;5335.850478;5822.589954;6165.064978;6218.166129;6135.953455;6643.437461;6652.29889;6862.868043;7141.969186;7046.5026;7129.781012;7135.794882;
Sudan;SDN;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;910.3627535;853.6625228;860.3544275;824.2209462;805.0547211;834.9675833;712.1970267;659.3259971;642.5805354;595.2795323;616.3149474;649.5095247;584.3444614;556.2195191;663.5019689;752.7034454;861.0609875;960.9172639;902.4746995;812.102399;814.191531;867.7335747;937.1487728;948.0726828;904.079291;809.0667043;699.6146398;674.4120586;691.5062284;700.5253757;722.0908547;748.1355361;772.2186352;801.2298313;806.9967224;788.2994564;794.6575561;817.4040044;830.0209741;839.2027763;783.8060468;838.1242567;831.2412236;804.1878879;888.1123416;916.5269723;991.1670353;989.391131;956.8887261;968.9778736;994.0379198;1052.416714;1099.322299;1112.879233;1111.863898;1123.408194;1129.683911;1136.03485;1073.686606;
Senegal;SEN;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Singapore;SGP;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;2823.221644;2991.411428;3022.497682;3085.018128;2860.030235;2900.625941;3030.343891;3232.477238;3496.407388;3731.15027;4136.711096;4542.152973;4866.317793;5164.183582;5429.371899;5522.933731;5736.160139;5952.713577;6267.235316;6599.36568;6884.488238;6879.650052;6849.199828;7145.419653;7421.484387;7405.629144;7704.044094;8364.765303;9086.59589;9555.779251;9870.899893;10181.9299;10462.93522;11400.79474;11855.07381;11944.4994;12223.31373;12498.42342;11847.69251;12888.34203;14387.75847;15134.55575;15514.25759;15946.74739;16575.94929;16854.03848;17051.06874;17501.00825;17303.64316;16743.26817;17164.89023;17476.54275;17687.94235;17893.79572;18299.69326;19015.2525;19282.96762;19917.1953;20368.84752;
Solomon Islands;SLB;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sierra Leone;SLE;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;523.763659;498.0399446;479.1875469;434.2526553;414.8846116;375.968342;356.5613362;388.9883766;324.6916293;343.4610845;283.9904503;281.0805893;253.3367809;269.0303868;220.213998;272.2242026;286.2733804;236.8289469;226.9920242;209.3267567;207.2847508;257.3648492;303.2875834;310.2910823;308.7432937;303.0555389;296.9669416;316.8118079;335.8316056;360.8493671;306.2143273;399.6722998;419.0365699;530.9358382;440.7764531;430.4185866;465.8568924;454.8046961;504.2046187;
El Salvador;SLV;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;1924.435537;2028.999391;2065.456086;2021.892224;1997.65233;2061.742089;2070.607171;2106.484037;2200.320269;2189.449911;2152.412258;2338.768176;2578.02919;2557.262608;2256.148438;1969.279528;1727.241002;1544.962753;1542.496502;1564.925761;1576.225905;1544.826018;1532.048124;1533.01679;1542.003261;1932.343934;1917.774625;2032.912776;2122.505449;2224.20241;2334.834765;2346.502041;2354.428584;2316.213373;2356.375688;2391.866748;2407.749226;2411.582947;2417.566283;2443.684938;2524.289465;2632.078405;2805.190022;2780.746539;2583.791624;2603.18813;2632.350267;2705.482339;2786.599069;2769.236542;2838.235223;2879.717424;2927.316476;2991.995487;
San Marino;SMR;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Somalia;SOM;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Serbia;SRB;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2086.230406;2164.529068;2438.594324;2522.172125;2222.605484;2408.978653;2561.341831;2760.673097;2918.99205;3253.512827;3550.678981;3940.210146;4260.059279;4470.45617;4338.294114;4329.1604;4425.072527;4370.869248;4318.1106;4334.109289;4340.444937;4417.855637;4527.397456;4691.625666;
Sub-Saharan Africa (excluding high income);SSA;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;841.185401;804.8615779;739.2943088;744.6222569;747.080247;716.1566475;701.4514786;713.5503737;693.5883548;723.4357246;723.380041;731.4083794;706.5253996;683.8823642;702.3835186;741.2484654;735.5305571;732.6961638;714.3841633;711.8019463;807.6148931;840.0468953;867.4150963;878.3122947;924.0671259;906.9099343;1002.448196;945.0275098;988.3275629;1003.209714;995.8437091;1000.982756;1066.63969;1063.160391;1061.622346;1037.458288;1030.265734;1039.024079;
South Sudan;SSD;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;590.8754666;588.7547763;636.6092939;585.8412787;594.8214112;605.4966485;555.1968506;423.6381087;;;;
Sub-Saharan Africa;SSF;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;841.5096544;805.1747566;739.5854151;744.9180323;747.379284;716.4456516;701.7331402;713.8394519;693.8715311;723.7333898;723.6790869;731.7129587;706.8201951;684.1677295;702.677694;741.560042;735.841091;733.0061139;714.6869486;712.1051468;807.9613656;840.4068405;867.7905899;878.6955048;924.4725438;907.3084203;1002.891019;945.4454461;988.7670547;1003.655755;996.291842;1001.434898;1067.122383;1063.642675;1062.104401;1037.930672;1030.73621;1039.500145;
Small states;SST;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3195.238784;3249.296729;3348.224123;3450.740644;3677.430127;3867.92754;4113.002157;4362.844279;4504.953647;4365.285153;4463.550872;4556.190528;4614.65049;4741.043425;4789.823846;4913.974425;4991.682934;5065.771366;5150.101378;
Sao Tome and Principe;STP;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suriname;SUR;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2965.560983;;;;;;;;;
Slovak Republic;SVK;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4896.118943;4925.131358;5175.678332;5567.732508;5765.924942;6043.809088;5998.257435;6158.08057;6496.315892;6866.483385;6932.341386;7437.782155;7772.751567;8263.386775;8910.926896;9527.98735;9498.790292;9566.599749;9371.164141;9392.774286;9271.927019;9436.837656;9688.446357;10052.00207;10470.40573;10859.76332;
Slovenia;SVN;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8076.24345;7187.003705;6935.492507;7918.10814;8246.170882;8994.309597;9247.63339;9524.163225;9822.418719;10464.91927;10420.7484;10701.48483;10943.87122;11320.52561;11600.19222;11819.37962;11933.75574;12640.77594;12982.93771;13132.88215;13203.11407;13280.23684;12962.12915;12434.99678;12624.49341;12870.89894;13422.03399;13716.33064;14178.77731;
Sweden;SWE;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;10350.04526;10847.37182;11143.6956;11568.62241;11941.81545;12326.71932;12441.97463;12630.86499;13075.04717;13554.76607;13898.83003;13817.32758;14244.969;14590.16001;15042.51226;15402.39943;15991.04345;15775.00245;15619.04584;15959.03593;15799.25438;15997.79963;16133.89279;15765.65988;16034.30727;16428.09716;17174.4504;17974.26643;18402.78696;18478.21323;18214.70246;18131.55401;17747.72289;17134.25512;17337.89242;17413.24428;17707.6124;18251.61122;18859.04618;19604.73626;20630.64445;20745.51936;21136.4628;21427.31685;21948.26634;22593.75562;23132.49421;23859.03196;23839.42271;23917.23861;24741.42697;25029.26036;24992.06583;25220.87847;25706.3381;26329.2048;26523.7263;26715.75191;26829.61176;
Eswatini;SWZ;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;2149.510844;1903.404406;2048.656776;1978.587478;1924.938837;1678.718357;1339.631268;1321.03489;1084.141303;1128.498586;1367.359129;1393.773663;1446.853966;1580.10361;1352.859241;1661.574947;1839.859003;1822.743204;1919.004014;1986.582523;2388.739377;2412.47872;2427.902434;2414.319344;2598.083935;2872.060496;2984.224042;2986.65288;2981.625558;2933.625438;3108.322595;3253.79892;3257.240978;3293.346941;3310.735753;3248.594552;3157.151843;3303.036459;3359.660329;
Sint Maarten (Dutch part);SXM;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seychelles;SYC;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5432.342429;;;;;;;;;
Syrian Arab Republic;SYR;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turks and Caicos Islands;TCA;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chad;TCD;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;517.2825239;527.1012169;566.9431721;583.9303015;583.9397044;613.932607;645.900976;667.9388684;624.123949;577.5906793;561.2063388;549.9367052;
East Asia & Pacific (IDA & IBRD countries);TEA;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;633.3080047;686.043817;714.9813123;714.462827;756.7258954;813.5383284;853.8196358;909.9309446;958.135114;1022.102906;1102.575226;1180.671327;1296.817676;1392.383549;1490.619917;1625.84211;1810.556877;1955.640788;2080.935604;2218.589197;2365.780228;2525.171616;2667.257806;2876.331514;
Europe & Central Asia (IDA & IBRD countries);TEC;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2628.720048;2503.31468;2452.371102;2454.383044;2363.014621;2373.825332;2398.719948;2517.099377;2534.52789;2526.986453;2658.31277;2731.642075;2901.698554;3098.516857;3400.963209;3689.113951;3999.369711;4400.107287;4693.072144;4498.457495;4716.274314;5047.826437;5274.367558;5506.173275;5587.56543;5435.441622;5496.486555;5732.239776;5858.954821;
Togo;TGO;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;437.0332646;480.8769828;484.0084681;511.8177088;482.3207907;503.0855176;583.706737;629.7994533;649.3773828;671.0243356;664.7238673;371.6258374;392.4579376;426.2602294;462.6310495;343.7445363;513.5705371;500.1161472;443.5728529;476.0073776;496.3727089;527.7233593;548.2187494;494.2208841;547.6535119;628.1501842;557.465275;515.3559137;595.0223226;590.2289104;553.2817593;579.7422375;597.2619074;450.1504818;469.7453162;503.8209291;626.2723153;656.0504867;663.1763938;653.5105141;619.6389333;627.7104729;592.907271;621.5116063;582.074721;482.6074424;465.0886432;486.0632609;450.9008502;463.626629;443.6336608;438.5370966;549.8837379;659.2588991;733.148842;746.0724334;753.7376413;742.9876731;758.3030206;
Thailand;THA;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;460.1064927;460.2359353;480.5290267;490.3603884;503.0556393;520.6206053;538.9610183;577.1923855;617.675945;631.3171369;637.8455775;631.1340119;652.2597066;689.400813;703.6982561;722.6930629;760.1198475;801.5430705;833.3776702;875.3794092;904.0488208;905.6881305;908.5818704;959.6613902;984.1934985;980.4281386;996.998935;1063.986778;1137.176425;1244.642635;1385.412448;1443.315152;1553.153029;1668.705349;1783.69708;1912.14715;1986.251282;1935.1857;1716.963739;1766.312998;1870.97031;1962.985689;2067.876338;2203.255651;2350.698565;2433.688349;2486.786297;2502.369203;2559.776614;2524.017204;2648.60789;2684.264897;2851.177313;2864.814725;2874.536526;2929.491767;3002.931517;3081.803591;3214.53503;
Tajikistan;TJK;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;704.7529359;439.3264947;521.0702786;362.4583805;476.0169203;537.263657;480.378776;568.8173267;585.9222222;627.7055125;659.2224834;689.0155878;717.1033579;743.479266;768.1165026;791.00767;812.1473924;831.5520562;849.3103237;865.5076233;880.1598084;;;;;;
Turkmenistan;TKM;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;223.9476997;;;;;;;;;
Latin America & the Caribbean (IDA & IBRD countries);TLA;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;1871.098003;1931.810269;1991.99751;1993.052083;2062.187288;2217.710602;2273.847074;2356.370877;2467.250084;2457.863888;2645.588762;2785.160713;2936.947372;3066.710577;3171.239299;3141.058269;3385.348055;3565.539844;3621.42068;3803.763911;4039.787139;4033.079493;3957.575132;3879.899143;4010.167447;3948.113528;3903.938368;3813.387232;3803.687951;3715.855021;3776.403512;3944.719465;3972.530386;4026.409687;4181.248698;4226.556991;4287.864419;4422.229557;4440.686302;4398.184901;4508.994551;4498.051087;4430.641467;4426.559594;4633.91497;4820.104582;5003.82718;5258.797294;5445.889195;5367.817474;5602.591262;5821.664223;5961.904966;6096.134198;6126.197516;6037.73875;5888.614304;5917.048977;5922.098609;
Timor-Leste;TLS;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;658.5253601;732.2865259;703.5375231;638.8677437;635.738207;611.3134046;528.1548184;548.345632;508.0758331;564.6521036;575.7488411;572.632321;580.6792138;599.8218098;622.0178676;604.7608014;640.1001323;633.6677183;;
Middle East & North Africa (IDA & IBRD countries);TMN;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;797.2430463;758.5078503;748.9772618;811.5380285;823.2445547;821.7997902;810.2880992;822.2379765;853.1990161;850.8988714;878.7989975;904.944131;960.7836263;971.4957774;1021.808297;1104.359633;1272.462556;1282.881228;1295.020017;1285.765237;1330.84726;1292.506866;1293.944426;1344.527838;1422.142708;1450.386615;1441.604614;1352.927502;1295.909076;1306.875038;1289.08095;1379.604674;1450.838195;1460.3631;1481.727775;1445.880408;1429.54971;1430.129631;1479.960705;1500.666276;1516.208896;1581.510866;1613.444955;1684.627968;1709.720416;1822.237023;1903.230066;2041.652465;2061.357929;2114.546948;2172.362081;2237.086189;2262.780581;2263.753483;2299.240952;2273.31018;2324.676507;2361.460194;;
Tonga;TON;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3481.780788;;;;;;;;;
South Asia (IDA & IBRD);TSA;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;322.6718815;325.1146983;321.0489398;325.8831417;340.7498102;333.7769839;331.6461621;338.0592214;340.174269;345.6599715;352.3577307;346.8821694;336.1511615;327.2766257;317.0857022;322.3730906;320.1253507;329.3853343;344.8400267;331.9718991;351.1895102;357.8315595;351.599923;367.6991577;372.3210143;378.2238309;380.4643314;384.5392292;400.0724959;406.989825;415.5998913;413.0244197;421.1533986;428.8561976;439.2442066;455.9991737;476.7850335;482.0607128;498.397351;518.8949389;525.0763155;540.6295122;545.4079432;563.2849383;585.4686022;620.4236429;639.3082602;671.9908751;690.6905673;707.672198;740.1132516;781.2851452;811.9531874;853.9663887;893.8814291;946.0447109;1005.970584;1066.804029;1137.509636;
Sub-Saharan Africa (IDA & IBRD countries);TSS;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;841.5096544;805.1747566;739.5854151;744.9180323;747.379284;716.4456516;701.7331402;713.8394519;693.8715311;723.7333898;723.6790869;731.7129587;706.8201951;684.1677295;702.677694;741.560042;735.841091;733.0061139;714.6869486;712.1051468;807.9613656;840.4068405;867.7905899;878.6955048;924.4725438;907.3084203;1002.891019;945.4454461;988.7670547;1003.655755;996.291842;1001.434898;1067.122383;1063.642675;1062.104401;1037.930672;1030.73621;1039.500145;
Trinidad and Tobago;TTO;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tunisia;TUN;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;508.8813844;494.4046836;476.737668;474.2433686;511.1512874;576.09011;600.732035;670.4691678;751.7604597;761.7601423;862.962743;875.7076341;935.51858;965.5798563;999.9574651;1099.00944;1145.369941;1140.732396;1155.761804;1188.217589;1181.393584;1171.535706;1160.80192;1152.537263;1109.611654;1182.510618;1171.175187;1224.372599;1238.595444;1252.180931;1267.700532;1302.987145;1343.129223;1395.287878;1460.191085;1508.558921;1584.948776;1627.612615;1689.734923;1763.577113;1832.992495;1935.088817;2112.051315;2256.529062;2438.208481;2590.425887;2807.949375;2996.301107;3212.406706;;;;;;
Turkey;TUR;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;4169.721214;4143.099392;4027.708456;4477.090864;4486.620312;4559.571731;4865.427124;4534.122102;4713.806202;5033.225073;5369.629416;5344.274166;5242.021902;5397.289935;4960.846415;5082.209359;5416.83975;5853.023918;6140.79812;6287.083302;6540.193224;6480.69124;6160.433666;6729.600852;7439.125604;7549.767232;8007.798236;8107.048709;8405.879915;8572.787833;8963.82501;8835.099256;
Tuvalu;TUV;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tanzania;TZA;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;328.9745425;324.4913674;314.0981002;309.1996646;304.3106281;308.2006406;321.6431725;341.2704564;380.8922673;390.1610771;385.285081;386.3453448;397.8270967;394.3690685;406.5483605;429.0461105;456.3477772;468.0501362;455.0976063;445.3913626;490.9879711;529.972137;499.675875;505.0663261;506.6919705;527.7203406;523.2517736;519.3857885;;
Uganda;UGA;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;265.6639915;278.6212771;261.8141325;244.767425;237.6258025;235.4795325;246.6286122;253.9862576;258.6620959;262.0771425;260.1421715;269.6690509;274.4277287;306.8085691;318.6019845;317.5788598;329.8410191;345.339578;341.776659;339.0131862;355.7961324;357.083683;354.3669876;362.118301;394.2338336;417.9772941;409.5820702;471.1834058;474.9383083;487.917729;511.4797847;495.2199295;490.6918249;526.8168734;507.873501;504.5029269;487.5215518;
Ukraine;UKR;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1369.757378;1238.753254;1120.825185;829.386018;759.6449289;752.6461654;688.8834981;693.3620649;711.3063767;703.3110791;727.4037917;801.2410366;880.3219007;982.0584939;1108.886814;1332.364463;1547.447414;1821.512226;2066.654185;1765.752744;1890.926383;2193.284577;2377.263052;2546.984553;2476.333757;1997.926539;2059.732171;2261.400436;2472.356589;
Upper middle income;UMC;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1642.916492;1675.32175;1696.588876;1737.057736;1795.983597;1810.957431;1829.600427;1920.430209;1963.97707;2019.286501;2090.526353;2231.160676;2386.128241;2542.262495;2756.484463;2904.237184;2930.124705;3119.53767;3359.655403;3529.158505;3682.686677;3801.061418;3858.109996;3939.292299;4074.42155;4238.319395;
Uruguay;URY;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;3989.746869;3825.418912;3971.921862;3752.231693;3941.580339;3599.442681;3779.848535;3653.777825;3589.463378;3857.723651;4079.7537;4058.470511;4109.784275;4149.498411;4036.709832;4143.009056;3978.131238;3924.319922;4017.694918;4185.992866;4516.045711;4609.280501;4136.391264;3600.135171;3539.034369;3603.674616;3973.95189;4573.429795;4526.90342;4531.656237;4338.793612;4525.299539;5139.138178;5397.172833;5833.616079;5578.936531;5997.357388;6304.403218;6612.063621;6552.132144;6365.9476;6096.485951;5515.576274;5298.375602;5510.412634;5833.978171;6203.707831;6631.059536;7215.828178;7360.77142;8029.799971;8579.712925;8975.905606;9442.820206;9691.513683;9611.753384;9586.532607;9992.996274;10107.29469;
United States;USA;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;14407.49933;14769.78384;15507.49954;16120.33788;15839.91398;16040.13835;16773.97414;17307.95694;17875.02289;18099.06679;17870.25718;17941.09927;18031.00889;18878.348;19700.18445;20537.3675;21188.45235;21712.9976;22415.46408;22852.17123;23050.56272;22785.65368;23298.80581;23794.61915;24415.27038;24838.10682;25402.71311;26043.8038;27109.14888;28211.25542;29316.79403;29759.24466;30241.80809;30935.75476;31800.7587;32631.32527;33308.21874;33726.21031;33337.87548;32632.38539;32929.12074;33307.8491;33561.34964;33814.12021;34560.42734;35571.13177;36281.17524;36989.91544;37866.07781;
Uzbekistan;UZB;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;932.1126322;1029.729896;1124.265027;1218.968655;1326.692594;1458.432223;1567.897329;1601.460553;1642.572162;
St. Vincent and the Grenadines;VCT;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Venezuela, RB;VEN;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;3480.024849;3389.284012;3373.574806;3356.566514;3563.439375;3702.839275;3707.186366;3704.474502;3813.848918;3886.62097;4067.805416;4007.61875;4141.04877;4288.810181;3641.400022;4766.749988;5359.493988;5839.688372;6150.469497;6018.458423;6394.067019;6513.723498;6549.251718;6241.061358;5971.855756;5833.495314;5853.381493;5933.197543;6077.222131;5575.690682;5599.444444;5906.582228;6254.39701;6124.062238;5726.725632;5660.366577;5301.140999;5335.864348;5328.708601;5138.269056;5278.346951;5491.435073;5008.865044;4710.665961;5345.269365;6083.162571;6914.183983;7963.842836;8347.957836;7989.655706;7727.667691;7913.836416;8332.939549;8603.102729;8241.464656;7498.480941;6093.622189;5187.412111;4221.988588;
British Virgin Islands;VGB;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Virgin Islands (U.S.);VIR;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19471.4442;19957.79866;20833.82938;22462.12076;23844.54108;22607.56023;21622.81466;22135.7506;22407.20574;22224.35205;21514.52336;21009.18633;20965.20043;21516.5188;21613.09993;21123.38354;;
Vietnam;VNM;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;390.5616948;411.700196;442.2905264;461.9703403;476.5279413;483.2065607;492.6196968;509.3437605;542.8715446;580.8929025;616.4022301;655.0733351;697.4498353;758.4685425;808.8303415;818.9849226;877.2116797;903.8629506;938.1375632;976.3934846;1025.290544;1109.308592;1178.064176;1251.845682;1329.466002;
Vanuatu;VUT;Households and NPISHs Final consumption expenditure per capita (constant 2010 US$);NE.CON.PRVT.PC.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1822.796752;1823.349969;1832.22092;1784.721217;1794.341446;1796.856248;1796.968632;1801.724373;1805.570213;1816.157834;1835.321914;;;;;
