"country","country_text_id","year","regions","na_count","classification_core","freedom","equality","control","FKM_3_cluster","FKM_3_mb_FeC","FKM_3_mb_fEC","FKM_3_mb_FEc","FKM_4_cluster","FKM_4_mb_fEc","FKM_4_mb_FEc","FKM_4_mb_fEC","FKM_4_mb_FeC","FKM_5_cluster","FKM_5_mb_FEC","FKM_5_mb_fEc","FKM_5_mb_Fec","FKM_5_mb_FeC","FKM_5_mb_fEC","FKM_6_cluster","FKM_6_mb_FeC","FKM_6_mb_FEC","FKM_6_mb_Fec","FKM_6_mb_fEC","FKM_6_mb_fEc","FKM_6_mb_FEc"
"Australia","AUS",1921,"North America incl. AUS+NZ",0,"Working Democracy",0.817882877452693,0.671148519211089,0.830083011766855,"FeC",0.862,0.062,0.076,"FeC",0.025,0.042,0.037,0.895,"FeC",0.025,0.013,0.023,0.92,0.019,"FeC",0.932,0.023,0.015,0.012,0.008,0.01
"Australia","AUS",1922,"North America incl. AUS+NZ",0,"Working Democracy",0.81609678317791,0.669666834702471,0.836300138550264,"FeC",0.834,0.076,0.09,"FeC",0.035,0.056,0.053,0.855,"FeC",0.039,0.021,0.035,0.874,0.031,"FeC",0.88,0.041,0.025,0.022,0.014,0.018
"Australia","AUS",1923,"North America incl. AUS+NZ",0,"Working Democracy",0.81609678317791,0.669666834702471,0.836300138550264,"FeC",0.834,0.076,0.09,"FeC",0.035,0.056,0.053,0.855,"FeC",0.039,0.021,0.035,0.874,0.031,"FeC",0.88,0.041,0.025,0.022,0.014,0.018
"Australia","AUS",1924,"North America incl. AUS+NZ",0,"Working Democracy",0.810073270052523,0.674940453336566,0.836300138550264,"FeC",0.833,0.077,0.089,"FeC",0.037,0.059,0.059,0.845,"FeC",0.045,0.023,0.038,0.858,0.036,"FeC",0.851,0.052,0.029,0.028,0.017,0.022
"Australia","AUS",1925,"North America incl. AUS+NZ",0,"Working Democracy",0.813613775859609,0.671774586791877,0.836300138550264,"FeC",0.834,0.076,0.089,"FeC",0.036,0.057,0.055,0.852,"FeC",0.041,0.021,0.036,0.869,0.033,"FeC",0.87,0.045,0.026,0.024,0.015,0.02
"Australia","AUS",1926,"North America incl. AUS+NZ",0,"Working Democracy",0.811947913049101,0.671774586791877,0.836300138550264,"FeC",0.831,0.078,0.091,"FeC",0.037,0.058,0.058,0.847,"FeC",0.043,0.023,0.037,0.862,0.035,"FeC",0.861,0.048,0.028,0.026,0.016,0.021
"Australia","AUS",1927,"North America incl. AUS+NZ",0,"Working Democracy",0.811947913049101,0.671774586791877,0.836300138550264,"FeC",0.831,0.078,0.091,"FeC",0.037,0.058,0.058,0.847,"FeC",0.043,0.023,0.037,0.862,0.035,"FeC",0.861,0.048,0.028,0.026,0.016,0.021
"Australia","AUS",1928,"North America incl. AUS+NZ",0,"Working Democracy",0.798494321616693,0.684812331104655,0.836300138550264,"FeC",0.816,0.088,0.096,"FeC",0.049,0.073,0.082,0.797,"FeC",0.068,0.034,0.052,0.788,0.058,"FeC",0.747,0.092,0.045,0.05,0.029,0.037
"Australia","AUS",1929,"North America incl. AUS+NZ",0,"Working Democracy",0.81238319700638,0.67393676767196,0.830083011766855,"FeC",0.86,0.064,0.076,"FeC",0.028,0.045,0.042,0.886,"FeC",0.03,0.015,0.026,0.905,0.023,"FeC",0.908,0.032,0.019,0.016,0.011,0.014
"Australia","AUS",1930,"North America incl. AUS+NZ",0,"Working Democracy",0.813962537487833,0.67393676767196,0.830083011766855,"FeC",0.863,0.062,0.075,"FeC",0.026,0.043,0.04,0.891,"FeC",0.028,0.014,0.025,0.912,0.021,"FeC",0.917,0.029,0.017,0.015,0.009,0.013
"Australia","AUS",1931,"North America incl. AUS+NZ",0,"Working Democracy",0.821307321193948,0.683825720285619,0.830083011766855,"FeC",0.896,0.046,0.058,"FeC",0.016,0.028,0.024,0.933,"FeC",0.015,0.007,0.013,0.954,0.011,"FeC",0.957,0.015,0.009,0.007,0.005,0.006
"Australia","AUS",1932,"North America incl. AUS+NZ",0,"Working Democracy",0.818591470105388,0.683825720285619,0.830083011766855,"FeC",0.892,0.048,0.06,"FeC",0.018,0.031,0.027,0.924,"FeC",0.018,0.009,0.016,0.943,0.013,"FeC",0.943,0.021,0.012,0.01,0.006,0.009
"Australia","AUS",1933,"North America incl. AUS+NZ",0,"Working Democracy",0.818591470105388,0.683825720285619,0.830083011766855,"FeC",0.892,0.048,0.06,"FeC",0.018,0.031,0.027,0.924,"FeC",0.018,0.009,0.016,0.943,0.013,"FeC",0.943,0.021,0.012,0.01,0.006,0.009
"Australia","AUS",1934,"North America incl. AUS+NZ",0,"Working Democracy",0.818711248855113,0.683786427000507,0.830083011766855,"FeC",0.892,0.048,0.06,"FeC",0.018,0.031,0.027,0.925,"FeC",0.018,0.009,0.016,0.944,0.013,"FeC",0.943,0.02,0.012,0.009,0.006,0.008
"Australia","AUS",1935,"North America incl. AUS+NZ",0,"Working Democracy",0.818711248855113,0.683786427000507,0.830083011766855,"FeC",0.892,0.048,0.06,"FeC",0.018,0.031,0.027,0.925,"FeC",0.018,0.009,0.016,0.944,0.013,"FeC",0.943,0.02,0.012,0.009,0.006,0.008
"Australia","AUS",1936,"North America incl. AUS+NZ",0,"Working Democracy",0.818711248855113,0.683786427000507,0.830083011766855,"FeC",0.892,0.048,0.06,"FeC",0.018,0.031,0.027,0.925,"FeC",0.018,0.009,0.016,0.944,0.013,"FeC",0.943,0.02,0.012,0.009,0.006,0.008
"Australia","AUS",1937,"North America incl. AUS+NZ",0,"Working Democracy",0.80478350350682,0.694633533536865,0.836300138550264,"FeC",0.847,0.072,0.081,"FeC",0.04,0.063,0.067,0.83,"FeC",0.06,0.029,0.046,0.818,0.048,"FeC",0.768,0.087,0.042,0.043,0.026,0.033
"Australia","AUS",1938,"North America incl. AUS+NZ",0,"Working Democracy",0.80478350350682,0.694633533536865,0.836300138550264,"FeC",0.847,0.072,0.081,"FeC",0.04,0.063,0.067,0.83,"FeC",0.06,0.029,0.046,0.818,0.048,"FeC",0.768,0.087,0.042,0.043,0.026,0.033
"Australia","AUS",1939,"North America incl. AUS+NZ",0,"Working Democracy",0.786314122171004,0.694633533536865,0.832922319064821,"FeC",0.786,0.105,0.109,"FeC",0.065,0.093,0.118,0.724,"FeC",0.102,0.049,0.071,0.687,0.09,"FeC",0.609,0.15,0.063,0.08,0.044,0.055
"Australia","AUS",1940,"North America incl. AUS+NZ",0,"Working Democracy",0.771100883506989,0.696950926835242,0.826077126735159,"FeC",0.737,0.133,0.13,"FeC",0.084,0.115,0.166,0.635,"FeC",0.138,0.065,0.088,0.579,0.129,"FeC",0.484,0.203,0.074,0.112,0.057,0.07
"Australia","AUS",1941,"North America incl. AUS+NZ",0,"Working Democracy",0.773133254827021,0.696950926835242,0.826077126735159,"FeC",0.748,0.126,0.126,"FeC",0.081,0.112,0.158,0.65,"FeC",0.134,0.063,0.086,0.595,0.123,"FeC",0.5,0.198,0.073,0.107,0.055,0.068
"Australia","AUS",1942,"North America incl. AUS+NZ",0,"Working Democracy",0.777252933410362,0.713091440126321,0.826077126735159,"FeC",0.74,0.13,0.13,"FeC",0.089,0.125,0.179,0.606,"FeC",0.162,0.071,0.096,0.532,0.139,"FeC",0.416,0.252,0.08,0.117,0.06,0.076
"Australia","AUS",1943,"North America incl. AUS+NZ",0,"Working Democracy",0.783712677953503,0.707182986830607,0.819935998696259,"FeC",0.817,0.087,0.096,"FeC",0.067,0.103,0.122,0.707,"FeC",0.13,0.055,0.084,0.633,0.098,"FeC",0.509,0.215,0.075,0.087,0.049,0.065
"Australia","AUS",1944,"North America incl. AUS+NZ",0,"Working Democracy",0.785059864175197,0.723443657774382,0.819935998696259,"FeC",0.777,0.105,0.118,"FeC",0.088,0.136,0.165,0.611,"FeC",0.183,0.071,0.107,0.512,0.127,"FeC",0.368,0.308,0.086,0.101,0.058,0.079
"Australia","AUS",1945,"North America incl. AUS+NZ",0,"Working Democracy",0.785059864175197,0.723589611072055,0.820603470481053,"FeC",0.775,0.107,0.119,"FeC",0.088,0.136,0.166,0.61,"FeC",0.183,0.071,0.107,0.512,0.128,"FeC",0.369,0.306,0.086,0.102,0.058,0.079
"Australia","AUS",1946,"North America incl. AUS+NZ",0,"Working Democracy",0.803960679019373,0.739447405114414,0.813283340995657,"FeC",0.832,0.068,0.1,"FeC",0.089,0.179,0.133,0.6,"FeC",0.224,0.073,0.145,0.457,0.101,"FEC",0.287,0.392,0.11,0.074,0.053,0.084
"Australia","AUS",1947,"North America incl. AUS+NZ",0,"Working Democracy",0.80473016092245,0.739447405114414,0.813283340995657,"FeC",0.838,0.065,0.097,"FeC",0.087,0.178,0.13,0.605,"FeC",0.221,0.072,0.145,0.461,0.1,"FEC",0.291,0.389,0.111,0.073,0.053,0.084
"Australia","AUS",1948,"North America incl. AUS+NZ",0,"Working Democracy",0.80473016092245,0.739447405114414,0.813283340995657,"FeC",0.838,0.065,0.097,"FeC",0.087,0.178,0.13,0.605,"FeC",0.221,0.072,0.145,0.461,0.1,"FEC",0.291,0.389,0.111,0.073,0.053,0.084
"Australia","AUS",1949,"North America incl. AUS+NZ",0,"Working Democracy",0.815247924578474,0.72694032256943,0.819374642190994,"FeC",0.949,0.021,0.03,"FeC",0.041,0.083,0.06,0.817,"FeC",0.112,0.043,0.089,0.697,0.059,"FeC",0.531,0.217,0.091,0.057,0.041,0.063
"Australia","AUS",1950,"North America incl. AUS+NZ",0,"Working Democracy",0.863432087964425,0.733833288721308,0.81306256802406,"FeC",0.921,0.027,0.052,"FeC",0.045,0.129,0.048,0.778,"FeC",0.111,0.047,0.164,0.63,0.048,"FeC",0.491,0.164,0.184,0.046,0.042,0.073
"Australia","AUS",1951,"North America incl. AUS+NZ",0,"Working Democracy",0.84464664389446,0.745812835640211,0.814713947742357,"FeC",0.932,0.023,0.045,"FeC",0.058,0.17,0.066,0.706,"FeC",0.156,0.057,0.186,0.54,0.061,"FeC",0.384,0.246,0.183,0.053,0.048,0.085
"Australia","AUS",1952,"North America incl. AUS+NZ",0,"Working Democracy",0.849783807020408,0.745812835640211,0.814713947742357,"FeC",0.927,0.024,0.048,"FeC",0.057,0.171,0.063,0.709,"FeC",0.15,0.056,0.193,0.543,0.059,"FeC",0.392,0.23,0.194,0.052,0.047,0.085
"Australia","AUS",1953,"North America incl. AUS+NZ",0,"Working Democracy",0.849783807020408,0.745812835640211,0.814713947742357,"FeC",0.927,0.024,0.048,"FeC",0.057,0.171,0.063,0.709,"FeC",0.15,0.056,0.193,0.543,0.059,"FeC",0.392,0.23,0.194,0.052,0.047,0.085
"Australia","AUS",1954,"North America incl. AUS+NZ",0,"Working Democracy",0.82761467253033,0.769144224404613,0.814713947742357,"FeC",0.688,0.099,0.213,"FeC",0.117,0.354,0.134,0.395,"FEC",0.314,0.084,0.246,0.268,0.088,"FEC",0.151,0.481,0.163,0.055,0.051,0.099
"Australia","AUS",1955,"North America incl. AUS+NZ",0,"Working Democracy",0.867673299526337,0.735567907347892,0.814713947742357,"FeC",0.912,0.03,0.059,"FeC",0.047,0.134,0.05,0.769,"FeC",0.111,0.048,0.17,0.623,0.048,"FeC",0.486,0.162,0.189,0.046,0.043,0.074
"Australia","AUS",1956,"North America incl. AUS+NZ",0,"Working Democracy",0.870545751799641,0.735567907347892,0.814713947742357,"FeC",0.901,0.033,0.066,"FeC",0.049,0.14,0.051,0.76,"FeC",0.112,0.049,0.176,0.614,0.049,"FeC",0.481,0.16,0.195,0.046,0.043,0.075
"Australia","AUS",1957,"North America incl. AUS+NZ",0,"Working Democracy",0.870545751799641,0.735567907347892,0.814713947742357,"FeC",0.901,0.033,0.066,"FeC",0.049,0.14,0.051,0.76,"FeC",0.112,0.049,0.176,0.614,0.049,"FeC",0.481,0.16,0.195,0.046,0.043,0.075
"Australia","AUS",1958,"North America incl. AUS+NZ",0,"Working Democracy",0.870284987391455,0.735515050605114,0.814713947742357,"FeC",0.902,0.033,0.065,"FeC",0.048,0.14,0.051,0.761,"FeC",0.112,0.048,0.175,0.616,0.049,"FeC",0.482,0.16,0.194,0.046,0.043,0.075
"Australia","AUS",1959,"North America incl. AUS+NZ",0,"Working Democracy",0.870284987391455,0.735515050605114,0.814713947742357,"FeC",0.902,0.033,0.065,"FeC",0.048,0.14,0.051,0.761,"FeC",0.112,0.048,0.175,0.616,0.049,"FeC",0.482,0.16,0.194,0.046,0.043,0.075
"Australia","AUS",1960,"North America incl. AUS+NZ",0,"Working Democracy",0.870284987391455,0.757371292407016,0.814713947742357,"FeC",0.827,0.053,0.121,"FeC",0.077,0.271,0.075,0.578,"FeC",0.164,0.065,0.292,0.42,0.06,"FeC",0.302,0.209,0.294,0.05,0.05,0.095
"Australia","AUS",1961,"North America incl. AUS+NZ",0,"Working Democracy",0.858010654927853,0.769543290771394,0.814713947742357,"FeC",0.755,0.07,0.175,"FeC",0.093,0.371,0.09,0.446,"Fec",0.211,0.072,0.341,0.31,0.066,"Fec",0.212,0.274,0.307,0.051,0.052,0.105
"Australia","AUS",1962,"North America incl. AUS+NZ",0,"Working Democracy",0.858010654927853,0.769543290771394,0.814713947742357,"FeC",0.755,0.07,0.175,"FeC",0.093,0.371,0.09,0.446,"Fec",0.211,0.072,0.341,0.31,0.066,"Fec",0.212,0.274,0.307,0.051,0.052,0.105
"Australia","AUS",1963,"North America incl. AUS+NZ",0,"Working Democracy",0.87034706345277,0.760819859163417,0.814713947742357,"FeC",0.807,0.058,0.136,"FeC",0.081,0.298,0.078,0.543,"FeC",0.171,0.066,0.314,0.389,0.061,"Fec",0.277,0.214,0.311,0.05,0.051,0.097
"Australia","AUS",1964,"North America incl. AUS+NZ",0,"Working Democracy",0.869455396504939,0.760819859163417,0.814713947742357,"FeC",0.809,0.057,0.134,"FeC",0.081,0.297,0.078,0.544,"FeC",0.172,0.066,0.312,0.389,0.061,"Fec",0.277,0.217,0.308,0.05,0.051,0.097
"Australia","AUS",1965,"North America incl. AUS+NZ",0,"Working Democracy",0.869455396504939,0.760819859163417,0.814713947742357,"FeC",0.809,0.057,0.134,"FeC",0.081,0.297,0.078,0.544,"FeC",0.172,0.066,0.312,0.389,0.061,"Fec",0.277,0.217,0.308,0.05,0.051,0.097
"Australia","AUS",1966,"North America incl. AUS+NZ",0,"Working Democracy",0.869157256497588,0.766770035331223,0.814713947742357,"FeC",0.769,0.067,0.164,"FeC",0.088,0.347,0.083,0.483,"Fec",0.184,0.069,0.349,0.337,0.062,"Fec",0.237,0.225,0.338,0.049,0.051,0.101
"Australia","AUS",1967,"North America incl. AUS+NZ",0,"Working Democracy",0.87230488741462,0.774745172778416,0.814713947742357,"FeC",0.704,0.081,0.215,"FEc",0.094,0.417,0.085,0.403,"Fec",0.189,0.07,0.409,0.273,0.06,"Fec",0.19,0.219,0.392,0.046,0.05,0.102
"Australia","AUS",1968,"North America incl. AUS+NZ",0,"Working Democracy",0.87230488741462,0.775584054971403,0.814713947742357,"FeC",0.697,0.082,0.221,"FEc",0.095,0.425,0.085,0.395,"Fec",0.19,0.07,0.415,0.266,0.059,"Fec",0.185,0.219,0.397,0.046,0.05,0.103
"Australia","AUS",1969,"North America incl. AUS+NZ",0,"Working Democracy",0.859619868930312,0.788143258169184,0.816057908880429,"FeC",0.576,0.105,0.32,"FEc",0.102,0.541,0.089,0.268,"Fec",0.24,0.073,0.442,0.185,0.06,"Fec",0.126,0.29,0.377,0.045,0.05,0.113
"Australia","AUS",1970,"North America incl. AUS+NZ",0,"Working Democracy",0.864917341453526,0.803613202759322,0.816057908880429,"FEc",0.417,0.121,0.462,"FEc",0.089,0.693,0.068,0.15,"Fec",0.215,0.064,0.568,0.108,0.046,"Fec",0.079,0.236,0.494,0.036,0.044,0.111
"Australia","AUS",1971,"North America incl. AUS+NZ",0,"Working Democracy",0.864917341453526,0.803613202759322,0.816057908880429,"FEc",0.417,0.121,0.462,"FEc",0.089,0.693,0.068,0.15,"Fec",0.215,0.064,0.568,0.108,0.046,"Fec",0.079,0.236,0.494,0.036,0.044,0.111
"Australia","AUS",1972,"North America incl. AUS+NZ",0,"Working Democracy",0.866731761866842,0.815513959492861,0.810118014470583,"FEc",0.274,0.119,0.606,"FEc",0.057,0.842,0.038,0.063,"Fec",0.132,0.041,0.754,0.047,0.025,"Fec",0.039,0.134,0.686,0.022,0.031,0.088
"Australia","AUS",1973,"North America incl. AUS+NZ",0,"Working Democracy",0.866731761866842,0.826070717162488,0.810350662314048,"FEc",0.195,0.11,0.695,"FEc",0.034,0.919,0.02,0.028,"Fec",0.1,0.03,0.826,0.027,0.017,"Fec",0.028,0.112,0.724,0.019,0.028,0.089
"Australia","AUS",1974,"North America incl. AUS+NZ",0,"Working Democracy",0.85170506280886,0.840721395135155,0.810350662314048,"FEc",0.062,0.062,0.876,"FEc",0.014,0.973,0.007,0.006,"Fec",0.269,0.065,0.605,0.031,0.03,"Fec",0.033,0.211,0.426,0.031,0.055,0.244
"Australia","AUS",1975,"North America incl. AUS+NZ",0,"Working Democracy",0.875634411502232,0.816957858267706,0.816292262529221,"FEc",0.325,0.122,0.553,"FEc",0.068,0.795,0.047,0.089,"Fec",0.136,0.044,0.733,0.059,0.029,"Fec",0.045,0.132,0.687,0.023,0.031,0.083
"Australia","AUS",1976,"North America incl. AUS+NZ",0,"Working Democracy",0.876959883297395,0.81654654741441,0.832851882679455,"FeC",0.445,0.12,0.435,"FEc",0.095,0.656,0.076,0.172,"Fec",0.243,0.069,0.512,0.124,0.052,"Fec",0.089,0.279,0.428,0.039,0.048,0.117
"Australia","AUS",1977,"North America incl. AUS+NZ",0,"Working Democracy",0.876948015673284,0.816933873834183,0.832851882679455,"FeC",0.44,0.12,0.439,"FEc",0.095,0.66,0.076,0.169,"Fec",0.243,0.069,0.514,0.123,0.052,"Fec",0.088,0.279,0.43,0.039,0.047,0.117
"Australia","AUS",1978,"North America incl. AUS+NZ",0,"Working Democracy",0.876948015673284,0.816933873834183,0.832851882679455,"FeC",0.44,0.12,0.439,"FEc",0.095,0.66,0.076,0.169,"Fec",0.243,0.069,0.514,0.123,0.052,"Fec",0.088,0.279,0.43,0.039,0.047,0.117
"Australia","AUS",1979,"North America incl. AUS+NZ",0,"Working Democracy",0.876948015673284,0.816933873834183,0.832851882679455,"FeC",0.44,0.12,0.439,"FEc",0.095,0.66,0.076,0.169,"Fec",0.243,0.069,0.514,0.123,0.052,"Fec",0.088,0.279,0.43,0.039,0.047,0.117
"Australia","AUS",1980,"North America incl. AUS+NZ",0,"Working Democracy",0.878607141739874,0.826420781251948,0.838607830822995,"FEc",0.385,0.125,0.49,"FEc",0.093,0.694,0.073,0.14,"Fec",0.27,0.07,0.501,0.107,0.052,"Fec",0.078,0.312,0.399,0.039,0.048,0.124
"Australia","AUS",1981,"North America incl. AUS+NZ",0,"Working Democracy",0.878607141739874,0.826420781251948,0.838607830822995,"FEc",0.385,0.125,0.49,"FEc",0.093,0.694,0.073,0.14,"Fec",0.27,0.07,0.501,0.107,0.052,"Fec",0.078,0.312,0.399,0.039,0.048,0.124
"Australia","AUS",1982,"North America incl. AUS+NZ",0,"Working Democracy",0.878607141739874,0.826420781251948,0.838607830822995,"FEc",0.385,0.125,0.49,"FEc",0.093,0.694,0.073,0.14,"Fec",0.27,0.07,0.501,0.107,0.052,"Fec",0.078,0.312,0.399,0.039,0.048,0.124
"Australia","AUS",1983,"North America incl. AUS+NZ",0,"Working Democracy",0.8640999897067,0.845508718556196,0.832503800812193,"FEc",0.125,0.1,0.775,"FEc",0.064,0.861,0.038,0.037,"Fec",0.4,0.073,0.438,0.048,0.041,"FEC",0.042,0.352,0.318,0.036,0.055,0.197
"Australia","AUS",1984,"North America incl. AUS+NZ",0,"Working Democracy",0.827230324337522,0.883956242505802,0.83467781801655,"FEc",0.035,0.208,0.757,"fEc",0.665,0.196,0.111,0.029,"FEC",0.726,0.172,0.053,0.013,0.036,"FEc",0.01,0.104,0.034,0.024,0.082,0.747
"Australia","AUS",1985,"North America incl. AUS+NZ",0,"Working Democracy",0.825765784690911,0.882672653115191,0.835081181379626,"FEc",0.038,0.233,0.729,"fEc",0.663,0.191,0.118,0.029,"FEC",0.746,0.158,0.048,0.012,0.035,"FEc",0.011,0.123,0.037,0.028,0.094,0.706
"Australia","AUS",1986,"North America incl. AUS+NZ",0,"Working Democracy",0.825781461465427,0.882672653115191,0.835081181379626,"FEc",0.038,0.233,0.73,"fEc",0.662,0.191,0.118,0.029,"FEC",0.746,0.158,0.048,0.012,0.035,"FEc",0.011,0.123,0.037,0.028,0.094,0.706
"Australia","AUS",1987,"North America incl. AUS+NZ",0,"Working Democracy",0.837483938460548,0.872587790459492,0.835081181379626,"FEc",0.027,0.088,0.884,"FEc",0.401,0.426,0.127,0.045,"FEC",0.888,0.049,0.038,0.008,0.016,"FEc",0.017,0.235,0.069,0.032,0.077,0.57
"Australia","AUS",1988,"North America incl. AUS+NZ",0,"Working Democracy",0.837483938460548,0.872587790459492,0.835081181379626,"FEc",0.027,0.088,0.884,"FEc",0.401,0.426,0.127,0.045,"FEC",0.888,0.049,0.038,0.008,0.016,"FEc",0.017,0.235,0.069,0.032,0.077,0.57
"Australia","AUS",1989,"North America incl. AUS+NZ",0,"Working Democracy",0.837483938460548,0.872587790459492,0.835081181379626,"FEc",0.027,0.088,0.884,"FEc",0.401,0.426,0.127,0.045,"FEC",0.888,0.049,0.038,0.008,0.016,"FEc",0.017,0.235,0.069,0.032,0.077,0.57
"Australia","AUS",1990,"North America incl. AUS+NZ",0,"Working Democracy",0.833301886432677,0.885949796782251,0.835081181379626,"FEc",0.027,0.134,0.838,"fEc",0.615,0.247,0.107,0.031,"FEC",0.72,0.166,0.065,0.014,0.036,"FEc",0.007,0.078,0.029,0.017,0.056,0.813
"Australia","AUS",1991,"North America incl. AUS+NZ",0,"Working Democracy",0.833301886432677,0.885580901559168,0.835081181379626,"FEc",0.027,0.134,0.839,"fEc",0.61,0.251,0.108,0.031,"FEC",0.726,0.161,0.064,0.014,0.035,"FEc",0.008,0.081,0.03,0.017,0.057,0.807
"Australia","AUS",1992,"North America incl. AUS+NZ",0,"Working Democracy",0.833301886432677,0.885580901559168,0.835081181379626,"FEc",0.027,0.134,0.839,"fEc",0.61,0.251,0.108,0.031,"FEC",0.726,0.161,0.064,0.014,0.035,"FEc",0.008,0.081,0.03,0.017,0.057,0.807
"Australia","AUS",1993,"North America incl. AUS+NZ",0,"Working Democracy",0.829167825755768,0.885605724898103,0.835081181379626,"FEc",0.033,0.189,0.778,"fEc",0.663,0.201,0.107,0.028,"FEC",0.71,0.181,0.058,0.014,0.037,"FEc",0.008,0.09,0.031,0.021,0.072,0.779
"Australia","AUS",1994,"North America incl. AUS+NZ",0,"Working Democracy",0.829167825755768,0.885605724898103,0.835081181379626,"FEc",0.033,0.189,0.778,"fEc",0.663,0.201,0.107,0.028,"FEC",0.71,0.181,0.058,0.014,0.037,"FEc",0.008,0.09,0.031,0.021,0.072,0.779
"Australia","AUS",1995,"North America incl. AUS+NZ",0,"Working Democracy",0.829167825755768,0.885605724898103,0.835081181379626,"FEc",0.033,0.189,0.778,"fEc",0.663,0.201,0.107,0.028,"FEC",0.71,0.181,0.058,0.014,0.037,"FEc",0.008,0.09,0.031,0.021,0.072,0.779
"Australia","AUS",1996,"North America incl. AUS+NZ",0,"Working Democracy",0.836703101019839,0.872528939011319,0.841204109091937,"FEc",0.045,0.159,0.796,"fEc",0.417,0.372,0.16,0.051,"FEC",0.969,0.014,0.01,0.002,0.005,"FEc",0.019,0.342,0.067,0.039,0.087,0.445
"Australia","AUS",1997,"North America incl. AUS+NZ",0,"Working Democracy",0.832956435568377,0.872528939011319,0.841204109091937,"FEc",0.049,0.202,0.749,"fEc",0.452,0.325,0.173,0.049,"FEC",0.974,0.012,0.007,0.002,0.005,"FEc",0.019,0.343,0.062,0.042,0.095,0.439
"Australia","AUS",1998,"North America incl. AUS+NZ",0,"Working Democracy",0.834079801780578,0.872324786230387,0.841204109091937,"FEc",0.048,0.188,0.763,"fEc",0.44,0.34,0.169,0.05,"FEC",0.975,0.011,0.007,0.002,0.004,"FEc",0.019,0.347,0.064,0.041,0.092,0.437
"Australia","AUS",1999,"North America incl. AUS+NZ",0,"Working Democracy",0.834079801780578,0.872324786230387,0.841204109091937,"FEc",0.048,0.188,0.763,"fEc",0.44,0.34,0.169,0.05,"FEC",0.975,0.011,0.007,0.002,0.004,"FEc",0.019,0.347,0.064,0.041,0.092,0.437
"Australia","AUS",2000,"North America incl. AUS+NZ",0,"Working Democracy",0.837997434298116,0.872324786230387,0.841204109091937,"FEc",0.044,0.147,0.81,"fEc",0.402,0.391,0.155,0.051,"FEC",0.965,0.015,0.011,0.003,0.006,"FEc",0.019,0.345,0.069,0.039,0.085,0.443
"Australia","AUS",2001,"North America incl. AUS+NZ",0,"Working Democracy",0.827888640661545,0.873281426512127,0.841204109091937,"FEc",0.053,0.271,0.675,"fEc",0.501,0.265,0.187,0.046,"FEC",0.952,0.024,0.011,0.003,0.009,"FEc",0.019,0.33,0.057,0.047,0.111,0.437
"Australia","AUS",2002,"North America incl. AUS+NZ",0,"Working Democracy",0.828031956702652,0.873756826999751,0.841204109091937,"FEc",0.053,0.27,0.678,"fEc",0.506,0.264,0.185,0.045,"FEC",0.948,0.026,0.012,0.004,0.01,"FEc",0.019,0.322,0.057,0.047,0.111,0.445
"Australia","AUS",2003,"North America incl. AUS+NZ",0,"Working Democracy",0.828031956702652,0.873756826999751,0.841204109091937,"FEc",0.053,0.27,0.678,"fEc",0.506,0.264,0.185,0.045,"FEC",0.948,0.026,0.012,0.004,0.01,"FEc",0.019,0.322,0.057,0.047,0.111,0.445
"Australia","AUS",2004,"North America incl. AUS+NZ",0,"Working Democracy",0.829420855244953,0.875064505605802,0.841204109091937,"FEc",0.05,0.25,0.7,"fEc",0.51,0.269,0.176,0.044,"FEC",0.943,0.029,0.014,0.004,0.01,"FEc",0.018,0.3,0.057,0.044,0.108,0.472
"Australia","AUS",2005,"North America incl. AUS+NZ",0,"Working Democracy",0.830026020499651,0.878692291002991,0.841204109091937,"FEc",0.046,0.244,0.711,"fEc",0.549,0.25,0.161,0.04,"FEC",0.903,0.052,0.022,0.006,0.017,"FEc",0.017,0.244,0.053,0.041,0.109,0.536
"Australia","AUS",2006,"North America incl. AUS+NZ",0,"Working Democracy",0.830026020499651,0.878745567906763,0.841204109091937,"FEc",0.046,0.244,0.711,"fEc",0.549,0.25,0.161,0.04,"FEC",0.903,0.053,0.022,0.006,0.017,"FEc",0.016,0.243,0.053,0.041,0.109,0.537
"Australia","AUS",2007,"North America incl. AUS+NZ",0,"Working Democracy",0.840787675585597,0.882797768033078,0.835333312169021,"FEc",0.017,0.06,0.923,"fEc",0.469,0.385,0.108,0.038,"FEC",0.762,0.117,0.076,0.014,0.03,"FEc",0.01,0.108,0.044,0.02,0.055,0.763
